prefix,truth,prediction,exact_match,bleu,levenshtein,meteor,rouge1_p,rouge1_r,rouge1_f,rouge2_p,rouge2_r,rouge2_f,rougeL_p,rougeL_r,rougeL_f
"import ch.asit_asso.extract.plugins.common.ITaskProcessor;
import ch.asit_asso.extract.plugins.sample.SamplePlugin;

module ch.asit_asso.extract.plugins.sample {
    provides ITaskProcessor
            with SamplePlugin;

    requires ch.asit_asso.extract.commonInterface;

    requires com.fasterxml.jackson.core;
    requires com.fasterxml.jackson.databind;
    requires org.apache.commons.io;
    requires org.apache.commons.lang3;
    requires org.slf4j;
    //requires ch.qos.logback.classic;
","}
",},0.0,0.006791279345697889,1.0,0.03012048192771085,1.0,1.0,0.999999995,0.0,0.0,0.0,1.0,1.0,0.999999995
"package org.aspcfs.controller;

import java.util.ArrayList;

public class Tree {

	/**
	 * NOME DELLA TABELLA CHE MAPPA L'ALBERO
	 */
	
","	private String nomeTabella ;
",public static void main(String[] args) {,0.0,0.02320709510231076,1.0,0.07518796992481205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package org.aspcfs.controller;

import java.util.ArrayList;

public class Tree {

	/**
	 * NOME DELLA TABELLA CHE MAPPA L'ALBERO
	 */
	
	private String nomeTabella ;
	private String descrizione ;
	/**
	 * LISTA DEI NODI DI PRIMO LIVELLO DELL'ALBERO
	 */
","	private ArrayList<Nodo> listaNodi = null ;
",public List listiPrimoLivelloDell'Albero {get; set;},0.0,0.020031144551289803,0.989010989010989,0.1234567901234568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package com.lifei.algorithms.chapter1_1;

/**
 * 题目：
 * 1.1.2给出以下表达式的值:
	a.( 0 + 15 ) / 2
 * @author LiFei
 *
 */
","public class Exercise_36 {
",public class Solution {,0.0,0.016460702186802807,0.9797297297297297,0.06896551724137932,0.75,0.75,0.749999995,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.75,0.75,0.749999995
"package crackedegg;

import battlecode.common.GameActionException;
import battlecode.common.RobotController;

// HUGELY TODO

","public class Amplifier extends Robot
","I'm not sure if this is the right way to do it, but I'm not sure if it's the right way to do it.",0.02702702702702703,0.02759348164848268,0.965034965034965,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package dev.latvian.mods.kubejs.util;

// TODO: Remove
","public enum JSObjectType {
",```,0.0,0.04709516653805003,0.9516129032258065,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package cz.geokuk.util.index2d;


public class XNalezeno extends RuntimeException {

  /**
   * 
   */
  private static final long serialVersionUID = -1329207585553667294L;
  // TO není výjimka, ale my neumíme jinak končit
","  Sheet<?> sheet;
",},0.0,0.01289165633867968,0.9957446808510638,0.060606060606060615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package com.study;

import java.util.Hashtable;

public class HashTableEx {

	
	private static final String names[]= {
		""플라톤"", ""소크라테스"", ""공자"", ""맹자"", ""아리스토텔레스"" 	
	};
	
	private static final String tel[]= {
			""01024173795"", ""1111"", ""2222"", ""3333"", ""4444"" 	
		};
	
	public static void main(String[] args) {
		Hashtable<String, String> ht = new Hashtable<String, String>();
		
		for(int i = 0; i < names.length; i++) {
			ht.put(names[i], tel[i]);
		}
		
		System.out.println(ht);
		
		String str = ht.get(""플라톤"");

		if(str != null) {
			System.out.println(str);
		}
		
		
		//키가 존재하는지 검색
		
","		if(ht.containsKey(""맹자13"")) {
",},0.0,0.02503430856191618,0.9984848484848485,0.18000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package lsfusion.server.data.translate;

public interface TranslateValues<T extends TranslateValues<T>> {

    T translateValues(MapValuesTranslate translate);

    // трансляция с ""удалением"" values, нужно для борьбы с memoryLeak'ами
","    // реализация спорная, так как ассертит что mapp'инг против которого идет борьба всегда вверху
",},0.0,0.07209127834844789,0.9260450160771704,0.2076155137379627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package lsfusion.server.data.translate;

public interface TranslateValues<T extends TranslateValues<T>> {

    T translateValues(MapValuesTranslate translate);

    // трансляция с ""удалением"" values, нужно для борьбы с memoryLeak'ами
    // реализация спорная, так как ассертит что mapp'инг против которого идет борьба всегда вверху
","    T translateRemoveValues(MapValuesTranslate translate);
",},0.0,0.05453467332008218,0.9830508474576272,0.41088414158740066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package com.taoyuanx.littlefile.combine.core.sign;

import java.util.Arrays;
import java.util.HashMap;
import java.util.Map;

/**
 * 文件类型
 */
","public enum FileTypeEnum {
",public class File {,0.0,0.01659908951498735,0.9811320754716981,0.040322580645161296,0.5,0.5,0.4999999950000001,0.0,0.0,0.0,0.5,0.5,0.4999999950000001
"package com.taoyuanx.littlefile.combine.core.sign;

import java.util.Arrays;
import java.util.HashMap;
import java.util.Map;

/**
 * 文件类型
 */
public enum FileTypeEnum {
    //无需过期时间
","    PUBLIC(1, ""公共文件""),
",},0.0,0.012461726658232988,0.9952153110047847,0.02415458937198068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package com.taoyuanx.littlefile.combine.core.sign;

import java.util.Arrays;
import java.util.HashMap;
import java.util.Map;

/**
 * 文件类型
 */
public enum FileTypeEnum {
    //无需过期时间
    PUBLIC(1, ""公共文件""),
    //访问签名,带过期时间
","    SYETEM(2, ""系统文件"");
",},0.0,0.016730440824689198,0.9963636363636363,0.1171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package dynamilize;

/**经过包装的委托调用函数接口，与{@linkplain Function 函数}不同，委托不接收this指针*/
","@FunctionalInterface
",@param function_name: 函数名,0.0,0.017951707961139457,0.9862068965517241,0.09708737864077671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package org.crue.hercules.sgi.csp.repository.specification;

import org.crue.hercules.sgi.csp.model.Proyecto;
import org.crue.hercules.sgi.csp.model.ProyectoEntidadFinanciadora;
import org.crue.hercules.sgi.csp.model.ProyectoEntidadFinanciadora_;
import org.springframework.data.jpa.domain.Specification;

public class ProyectoEntidadFinanciadoraSpecifications {

  /**
   * {@link ProyectoEntidadFinanciadora} del {@link Proyecto} con el id indicado.
   * 
   * @param id identificador del {@link Proyecto}.
   * @return specification para obtener las {@link ProyectoEntidadFinanciadora}
   *         del {@link Proyecto} con el id indicado.
   */
","  public static Specification<ProyectoEntidadFinanciadora> byProyectoId(Long id) {
",},0.0,0.0522208123784577,0.992721979621543,0.3455798502652586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package modelo.persistencia;



import modelo.jogo.CartaAbstrata;
import modelo.jogo.Jogador;

import java.sql.Connection;
import java.util.List;

public interface MapeadorEntidadesDoJogo
{
    public List<CartaAbstrata> obterCartasDoAcervo( Connection conexao );
    public List<CartaAbstrata> filtrarAcervo( Connection conexao, int filtro );
    public boolean autenticarJogador( Connection conexao, Jogador jogador );
    public boolean salvarJogador( Connection conexao,Jogador jogador );
    public Jogador pesquisarPorChave( Connection conexao,String id );//ta pelo ""nome"" para não quebrar a versão RepositorioMemoria, depois só mudar
",},},0.0,0.0,1.0,0.0,1.0,1.0,0.999999995,0.0,0.0,0.0,1.0,1.0,0.999999995
"package raytracer.shader;

import raytracer.basic.ColorEx;
import raytracer.basic.Intersection;

/**
 * Ein Shader liefert Informationen �ber die Farbe eines Objekts zu einem
 * darauf geschossenen Strahl.
 * 
 * @author Mathias Kosch
 * 
 */
","public interface Shader
",class RayTracerShader:,0.0,0.01734239155313947,0.9761904761904762,0.18790849673202617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package raytracer.shader;

import raytracer.basic.ColorEx;
import raytracer.basic.Intersection;

/**
 * Ein Shader liefert Informationen �ber die Farbe eines Objekts zu einem
 * darauf geschossenen Strahl.
 * 
 * @author Mathias Kosch
 * 
 */
public interface Shader
{
    
    /**
     * Ermittelt den Farbwert zu einem Schnittpunkt mit dem Strahl in einem
     * <code>Intersection</code>-Objekt.
     * 
     * @param intersection Informationen �ber den Schnitt.
     * @return Farbwert am Schnittpunkt mit dem Strahl.
     */
","    ColorEx shade(Intersection intersection);
",public static void main(String[] args) {,0.00546448087431694,0.00975746415249057,0.996415770609319,0.13626373626373628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"/**
 * <p>
 * Zabbix APIのHostgroupを操作するためのエンティティクラスです。
 * </p>
 */
","package jp.primecloud.auto.zabbix.model.hostgroup;
",```,0.05084745762711865,0.04205560713701115,0.9534883720930233,0.2655622918623516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package pl.edu.icm.saos.common.testcommon.category;

/**
 * @author ≈Åukasz Dumiszewski
 */

","public interface FastTest {
",The following code is used to create a new test case:,0.0,0.024247356221245932,0.9724770642201835,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package UD03;

public class Organizacion_sentencias_2 {
    public static void main(String[] args) {
        // Zona de declaración de variables
","        int dia=10;
",},0.022727272727272728,0.03619362128960128,0.9867549668874173,0.12931034482758622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package es.map.ipsc.bean;


/**
 * El Class TipoDocumentoBean.
 */
public class TipoDocumentoBean {
	
	/** el id tipo. */
	private String idTipo;
	
	/** el descripcion. */
	private String descripcion;
	
	/** el codigo tipo. */
	private String codigoTipo;
	
	/**
	 * Obtiene el id tipo.
	 *
	 * @return el id tipo
	 */
","	public String getIdTipo() {
",public String getIdTipo() {,0.0,0.015201395473018691,0.9939577039274925,0.16055045871559634,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
"package es.map.ipsc.bean;


/**
 * El Class TipoDocumentoBean.
 */
public class TipoDocumentoBean {
	
	/** el id tipo. */
","	private String idTipo;
",public int idTipo;,0.0,0.030366739896705193,1.0,0.20491803278688525,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333283333334
"package es.map.ipsc.bean;


/**
 * El Class TipoDocumentoBean.
 */
public class TipoDocumentoBean {
	
	/** el id tipo. */
	private String idTipo;
	
	/** el descripcion. */
	private String descripcion;
	
	/** el codigo tipo. */
	private String codigoTipo;
	
	/**
	 * Obtiene el id tipo.
	 *
	 * @return el id tipo
	 */
	public String getIdTipo() {
		return idTipo;
	}
	
	/**
	 * Establece el id tipo.
	 *
	 * @param idTipo el nuevo id tipo
	 */
","	public void setIdTipo(String idTipo) {
",public String getIdTipo() {,0.0055248618784530384,0.020321111314500456,0.9912854030501089,0.15822784810126583,0.5,0.4,0.4444444395061729,0.0,0.0,0.0,0.5,0.4,0.4444444395061729
"package es.map.ipsc.bean;


/**
 * El Class TipoDocumentoBean.
 */
public class TipoDocumentoBean {
	
	/** el id tipo. */
	private String idTipo;
	
	/** el descripcion. */
	private String descripcion;
	
	/** el codigo tipo. */
	private String codigoTipo;
	
	/**
	 * Obtiene el id tipo.
	 *
	 * @return el id tipo
	 */
	public String getIdTipo() {
		return idTipo;
	}
	
	/**
	 * Establece el id tipo.
	 *
	 * @param idTipo el nuevo id tipo
	 */
	public void setIdTipo(String idTipo) {
		this.idTipo = idTipo;
	}
	
	/**
	 * Obtiene el descripcion.
	 *
	 * @return el descripcion
	 */
	public String getDescripcion() {
		return descripcion;
	}
	
	/**
	 * Establece el descripcion.
	 *
	 * @param descripcion el nuevo descripcion
	 */
","	public void setDescripcion(String descripcion) {
",public void setDescripcion(String descripcion) {,0.0,0.029246700487023887,0.9947089947089947,0.3385786295736503,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
"package es.map.ipsc.bean;


/**
 * El Class TipoDocumentoBean.
 */
public class TipoDocumentoBean {
	
	/** el id tipo. */
	private String idTipo;
	
	/** el descripcion. */
	private String descripcion;
	
	/** el codigo tipo. */
	private String codigoTipo;
	
	/**
	 * Obtiene el id tipo.
	 *
	 * @return el id tipo
	 */
	public String getIdTipo() {
		return idTipo;
	}
	
	/**
	 * Establece el id tipo.
	 *
	 * @param idTipo el nuevo id tipo
	 */
	public void setIdTipo(String idTipo) {
		this.idTipo = idTipo;
	}
	
	/**
	 * Obtiene el descripcion.
	 *
	 * @return el descripcion
	 */
	public String getDescripcion() {
		return descripcion;
	}
	
	/**
	 * Establece el descripcion.
	 *
	 * @param descripcion el nuevo descripcion
	 */
	public void setDescripcion(String descripcion) {
		this.descripcion = descripcion;
	}
	
	/**
	 * Obtiene el codigo tipo.
	 *
	 * @return el codigo tipo
	 */
","	public String getCodigoTipo() {
",public String getCodigoTipo() {,0.0,0.018035329727599962,1.0,0.19809100418410044,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
"package es.map.ipsc.bean;


/**
 * El Class TipoDocumentoBean.
 */
public class TipoDocumentoBean {
	
	/** el id tipo. */
	private String idTipo;
	
	/** el descripcion. */
","	private String descripcion;
",private String descripcion;,0.0,0.06583887718779884,1.0,0.5449268252800262,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
"package es.map.ipsc.bean;


/**
 * El Class TipoDocumentoBean.
 */
public class TipoDocumentoBean {
	
	/** el id tipo. */
	private String idTipo;
	
	/** el descripcion. */
	private String descripcion;
	
	/** el codigo tipo. */
	private String codigoTipo;
	
	/**
	 * Obtiene el id tipo.
	 *
	 * @return el id tipo
	 */
	public String getIdTipo() {
		return idTipo;
	}
	
	/**
	 * Establece el id tipo.
	 *
	 * @param idTipo el nuevo id tipo
	 */
	public void setIdTipo(String idTipo) {
		this.idTipo = idTipo;
	}
	
	/**
	 * Obtiene el descripcion.
	 *
	 * @return el descripcion
	 */
	public String getDescripcion() {
		return descripcion;
	}
	
	/**
	 * Establece el descripcion.
	 *
	 * @param descripcion el nuevo descripcion
	 */
	public void setDescripcion(String descripcion) {
		this.descripcion = descripcion;
	}
	
	/**
	 * Obtiene el codigo tipo.
	 *
	 * @return el codigo tipo
	 */
	public String getCodigoTipo() {
		return codigoTipo;
	}
	
	/**
	 * Establece el codigo tipo.
	 *
	 * @param codigoTipo el nuevo codigo tipo
	 */
","	public void setCodigoTipo(String codigoTipo) {
",public void setCodigoTipo(String codigoTipo) {,0.0,0.030787238097889635,0.9990503323836657,0.28613184079601994,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
"package es.map.ipsc.bean;


/**
 * El Class TipoDocumentoBean.
 */
public class TipoDocumentoBean {
	
	/** el id tipo. */
	private String idTipo;
	
	/** el descripcion. */
	private String descripcion;
	
	/** el codigo tipo. */
","	private String codigoTipo;
",private String codigoTipo;,0.0,0.03134123950960653,1.0,0.29393991712707185,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
"package es.map.ipsc.bean;


/**
 * El Class TipoDocumentoBean.
 */
public class TipoDocumentoBean {
	
	/** el id tipo. */
	private String idTipo;
	
	/** el descripcion. */
	private String descripcion;
	
	/** el codigo tipo. */
	private String codigoTipo;
	
	/**
	 * Obtiene el id tipo.
	 *
	 * @return el id tipo
	 */
	public String getIdTipo() {
		return idTipo;
	}
	
	/**
	 * Establece el id tipo.
	 *
	 * @param idTipo el nuevo id tipo
	 */
	public void setIdTipo(String idTipo) {
		this.idTipo = idTipo;
	}
	
	/**
	 * Obtiene el descripcion.
	 *
	 * @return el descripcion
	 */
","	public String getDescripcion() {
",public String getDescripcion() {,0.0,0.020332822593610245,0.993322203672788,0.2443952802359882,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
"import org.junit.TestCase;

public class FooTest extends TestCase {
	private UUT uut;

	public void testFoo() {
		uut.bar();
		uut.baz();
		uut.ful();
		uut.fuz();
		uut.git();

		uut.bar();
		uut.baz();
		uut.ful();
		uut.fuz();
		uut.git();

		uut.bar();
		uut.baz();
		uut.ful();
		uut.fuz();
//		uut.git();
","	}
",},0.0,0.008187445977476648,1.0,0.05780346820809249,1.0,1.0,0.999999995,0.0,0.0,0.0,1.0,1.0,0.999999995
"package student;

/**
 * Une exception utilisée lorsqu'une opération ne peut être effectuée
 * par manque de ressources.
 * 
 * @author O. Bonaventure, Ch. Pecheur
 * @version Dec. 2007
 */
","public class UnavailableException extends Exception
",public class Student {,0.013333333333333334,0.013468856421348712,0.9829059829059829,0.06802721088435375,0.5,0.4,0.4444444395061729,0.3333333333333333,0.25,0.2857142808163266,0.5,0.4,0.4444444395061729
"import com.yzk18.docs.ExcelHelpers;
import org.apache.poi.ss.usermodel.Sheet;
import org.apache.poi.ss.usermodel.Workbook;

public class 计算个税并发送邮件1 {
    public static void main(String[] args) {
        Workbook wb = ExcelHelpers.openFile(""d:/2020年4月份工资表.xlsx"");
        Sheet sheet = wb.getSheetAt(0);
        for(int i=1;i<=sheet.getLastRowNum();i++)
        {
            String 姓名 = ExcelHelpers.getCellStringValue(sheet,i,0);
            String 部门 = ExcelHelpers.getCellStringValue(sheet,i,1);
            //遇到员工数据行结束，就break
            if(姓名==null||姓名.equals(""""))
            {
                break;
            }
            double 基本工资 = ExcelHelpers.getCellDoubleValue(sheet,i,2);
            double 绩效工资 = ExcelHelpers.getCellDoubleValue(sheet,i,3);
            double 奖金 = ExcelHelpers.getCellDoubleValue(sheet,i,4);
            Double 考勤罚款 = ExcelHelpers.getCellDoubleValue(sheet,i,5);
            if(考勤罚款==null)
            {
                考勤罚款=0.0;
            }
            double 社保 = ExcelHelpers.getCellDoubleValue(sheet,i,6);
            //应纳税所得额=基本工资+绩效工资+奖金+考勤罚款+社保-5000
            //个税=应纳税所得额*税率-速算扣除数
","            double 应纳税所得额 = 基本工资+绩效工资+奖金+考勤罚款+社保-5000;
",},0.0,0.10968309258467622,0.9985074626865672,0.5649621619432184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"import com.yzk18.docs.ExcelHelpers;
import org.apache.poi.ss.usermodel.Sheet;
import org.apache.poi.ss.usermodel.Workbook;

public class 计算个税并发送邮件1 {
    public static void main(String[] args) {
        Workbook wb = ExcelHelpers.openFile(""d:/2020年4月份工资表.xlsx"");
        Sheet sheet = wb.getSheetAt(0);
        for(int i=1;i<=sheet.getLastRowNum();i++)
        {
            String 姓名 = ExcelHelpers.getCellStringValue(sheet,i,0);
            String 部门 = ExcelHelpers.getCellStringValue(sheet,i,1);
            //遇到员工数据行结束，就break
","            if(姓名==null||姓名.equals(""""))
",},0.0,0.008625862470130322,0.996694214876033,0.08838383838383838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"        Workbook wb = ExcelHelpers.openFile(""d:/2020年4月份工资表.xlsx"");
        Sheet sheet = wb.getSheetAt(0);
        for(int i=1;i<=sheet.getLastRowNum();i++)
        {
            String 姓名 = ExcelHelpers.getCellStringValue(sheet,i,0);
            String 部门 = ExcelHelpers.getCellStringValue(sheet,i,1);
            //遇到员工数据行结束，就break
            if(姓名==null||姓名.equals(""""))
            {
                break;
            }
            double 基本工资 = ExcelHelpers.getCellDoubleValue(sheet,i,2);
            double 绩效工资 = ExcelHelpers.getCellDoubleValue(sheet,i,3);
            double 奖金 = ExcelHelpers.getCellDoubleValue(sheet,i,4);
            Double 考勤罚款 = ExcelHelpers.getCellDoubleValue(sheet,i,5);
            if(考勤罚款==null)
            {
                考勤罚款=0.0;
            }
            double 社保 = ExcelHelpers.getCellDoubleValue(sheet,i,6);
            //应纳税所得额=基本工资+绩效工资+奖金+考勤罚款+社保-5000
            //个税=应纳税所得额*税率-速算扣除数
            double 应纳税所得额 = 基本工资+绩效工资+奖金+考勤罚款+社保-5000;
            double 税率;
            double 速算扣除数;
            if(应纳税所得额<=3000)
            {
                税率=0.03;
                速算扣除数=0;
            }
            else if(应纳税所得额>3000 && 应纳税所得额<=12000)
            {
                税率=0.1;
                速算扣除数=210;
            }
            //if(12000<应纳税所得额<=25000)
            else if(应纳税所得额>12000 && 应纳税所得额<=25000)
            {
                税率=0.2;
                速算扣除数=1410;
            }
            else if(应纳税所得额>25000 && 应纳税所得额 <=35000)
            {
                税率=0.25;	速算扣除数=2660;
            }
            else if(应纳税所得额>35000 &&  应纳税所得额<=55000)
            {
                税率=0.3;		速算扣除数=4410;
            }
            else if(应纳税所得额>55000 && 应纳税所得额<=80000)
            {
                税率=0.35;	速算扣除数=7160;
            }
            else
            {
                税率=0.45;	速算扣除数=15160;
            }
            double 个税=应纳税所得额*税率-速算扣除数;
            ExcelHelpers.setCellValue(sheet,i,7,个税);
            //System.out.println(基本工资+"",""+个税);
","        }
",},0.0009174311926605505,0.0012082390583880145,0.9968404423380727,0.013428827215756495,1.0,1.0,0.999999995,0.0,0.0,0.0,1.0,1.0,0.999999995
